localidad,cp,id_prov_mstr
VILLA REYNOLDS,5733.0,74
VIRARCO,5701.0,74
VISCACHERAS,5731.0,74
VISTA ALEGRE,5707.0,74
VISTA HERMOSA,5730.0,74
VIVA LA PATRIA,6279.0,74
VIZCACHERAS,5703.0,74
VOLCAN ESTANZUELA,5835.0,74
YACORO,5750.0,74
LOS PASITOS,5701.0,74
VILLA SANTIAGO,5730.0,74
VENTA DE LOS RIOS,5753.0,74
VARELA,5721.0,74
VALLECITO,5701.0,74
TOTORAL,5701.0,74
TOTORAL,5771.0,74
TOTORILLA,5771.0,74
TRANSVAL,5721.0,74
TRAVESIA,5721.0,74
TRES CAÑADAS,5713.0,74
TRES CAÑADAS,5721.0,74
TRES ESQUINAS,5730.0,74
TRES LOMAS,5719.0,74
TRES MARIAS,5700.0,74
TRES PUERTAS,5719.0,74
TUKIROS,5701.0,74
UCHAIMA,6279.0,74
UNION,6216.0,74
UNQUILLO,5771.0,74
USPARA,5835.0,74
VACAS MUERTAS,5721.0,74
VALLE DE LA PANCANTA,5701.0,74
VALLE HERMOSO,6279.0,74
VALLE SAN AGUSTIN,5775.0,74
VALLE SAN JOSE,5775.0,74
TORO NEGRO,5703.0,74
REPRESA DEL CHAÑAR,5703.0,74
SANTA FELISA,5831.0,74
SANTA CLARA,5831.0,74
SAN ANTONIO,5719.0,74
SAN ANTONIO,5721.0,74
SAN ANTONIO,5724.0,74
SAN ANTONIO,5750.0,74
SAN ANTONIO,5835.0,74
SAN ANTONIO,6279.0,74
SAN CAMILO,5743.0,74
SAN CARLOS,6389.0,74
SAN CELESTINO,5713.0,74
SAN ALEJANDRO,5831.0,74
SAN FELIPE,5759.0,74
SAN FRANCISCO DEL MONTE DE ORO,5705.0,74
SAN GERONIMO,5719.0,74
SAN GERONIMO,5721.0,74
SAN GREGORIO,5751.0,74
SAN IGNACIO,5736.0,74
SAN ISIDRO,5719.0,74
SAN ISIDRO,5753.0,74
SAN ISIDRO,5771.0,74
SAN ISIDRO,6279.0,74
SAN FERNANDO,5753.0,74
SAN ALBERTO,5831.0,74
SAN AGUSTIN,5719.0,74
SALTO CHICO,5721.0,74
REPRESA DEL MONTE,5711.0,74
RETAMO,5703.0,74
RETAZO DEL MONTE,5759.0,74
RETIRO,5703.0,74
RIECITO,5750.0,74
RINCON DEL CARMEN,5771.0,74
RINCON DEL ESTE,5881.0,74
RIO GRANDE,5701.0,74
RIO JUAN GOMEZ,5705.0,74
RIO QUINTO,5738.0,74
RIOJITA,5773.0,74
RODEO CADENAS,5705.0,74
ROMANCE,5719.0,74
ROSALES,6216.0,74
RUMIGUASI,5703.0,74
SALADILLO,5751.0,74
SALADO,5755.0,74
SALADO DE AMAYA,5771.0,74
SALINAS,5713.0,74
SALINAS DEL BEBEDERO,5724.0,74
SALITRAL,5721.0,74
SAN JORGE,5715.0,74
SANTA DIONISIA,5722.0,74
SAN JORGE,5721.0,74
SAN JOSE,5703.0,74
SAN RAIMUNDO,5703.0,74
SAN RAMON,5730.0,74
SAN RAMON,5753.0,74
SAN RAMON SUD,5775.0,74
SAN ROQUE,5701.0,74
SAN ROQUE,5703.0,74
SAN ROQUE,5719.0,74
SAN RUFINO,5707.0,74
SAN SALVADOR,5707.0,74
SAN RAFAEL,5753.0,74
SAN VICENTE,5721.0,74
SANTA ANA,5719.0,74
SANTA ANA,5871.0,74
SANTA ANA QUINES,5711.0,74
SANTA CATALINA,5738.0,74
SANTA CECILIA,6279.0,74
SANTA CLARA,5701.0,74
SANTA CLARA,5711.0,74
SANTA CLARA,5730.0,74
SANTA CLARA,5751.0,74
SAN VICENTE,5770.0,74
SAN PEDRO,5831.0,74
SAN PEDRO,5753.0,74
SAN PEDRO,5719.0,74
SAN JOSE,5719.0,74
SAN JOSE,5753.0,74
SAN JOSE,6279.0,74
SAN JOSE DE LOS CHAÑARES,5701.0,74
SAN JOSE DEL DURAZNO,5741.0,74
SAN JOSE DEL MORRO,5731.0,74
SAN JUAN,6277.0,74
SAN JUAN DE TASTU,5731.0,74
SAN LORENZO,5753.0,74
SAN LORENZO,5757.0,74
SAN LUIS,5700.0,74
SAN MARTIN,5713.0,74
SAN MARTIN,5721.0,74
SAN MARTIN,5755.0,74
SAN MIGUEL,5701.0,74
SAN MIGUEL,5711.0,74
SAN MIGUEL,5753.0,74
SAN MIGUEL,5883.0,74
SAN NICOLAS PUNILLA,5831.0,74
SAN PABLO,5773.0,74
SAN PEDRO,5713.0,74
SAN JORGE,6216.0,74
LOS OSCUROS,6277.0,74
PIEDRAS CHATAS,5759.0,74
LOS MONTES,5701.0,74
EL NEGRO,5724.0,74
EL NASAO,5738.0,74
EL MORRO,5731.0,74
EL MOLLE,5721.0,74
EL MOLLE,5719.0,74
EL MOLLARCITO,5707.0,74
EL MOLLAR,5713.0,74
EL MOLINO,5709.0,74
EL MILAGRO,5724.0,74
EL MATACO,5724.0,74
EL MARTILLO,6216.0,74
EL OASIS,6277.0,74
EL MANGRULLO,5738.0,74
EL MANANTIAL,5709.0,74
EL LECHUZO,5724.0,74
EL JARILLAL,5719.0,74
EL INJERTO,5711.0,74
EL HORNITO,5755.0,74
EL HORMIGUERO,5713.0,74
EL FORTIN,5730.0,74
EL ESPINILLO,6279.0,74
EL ESPINILLO,6279.0,74
EL ESPINILLO,5703.0,74
EL DURAZNO,5701.0,74
EL MANANTIAL ESCONDIDO,5701.0,74
EL OLMO,5773.0,74
EL PAJARETE,5753.0,74
EL PANTANILLO,5753.0,74
EL PUERTO,5753.0,74
EL PUEBLITO,5777.0,74
EL PROGRESO,5753.0,74
EL POZO,5750.0,74
EL POTRERO DE LEYES,5703.0,74
EL POTRERILLO,5711.0,74
EL PORVENIR,6216.0,74
EL PORVENIR,5773.0,74
EL PORTEZUELO,5750.0,74
EL POLEO,5773.0,74
EL POLEO,5770.0,74
EL POCITO,5715.0,74
EL PLUMERITO,5637.0,74
EL PLATEADO,5731.0,74
EL PIMPOLLO,5717.0,74
EL PIGUE,6216.0,74
EL PICHE,6279.0,74
EL PEJE,5755.0,74
EL PEDERNAL,5719.0,74
EL PAYERO,5707.0,74
EL PASAJERO,5731.0,74
EL PARAISO,5755.0,74
EL PARAISO,5703.0,74
EL PARAGUAY,5753.0,74
EL PANTANO,5753.0,74
EL DIQUE,5730.0,74
EL PUESTITO,5713.0,74
EL DICHOSO,5719.0,74
EL CONDOR,5753.0,74
EL BAJO,5755.0,74
EL BAGUAL,5703.0,74
EL ARROYO,5770.0,74
EL ARENAL,5701.0,74
EL AMPARO,5701.0,74
EL ALTO,5715.0,74
EL ALGARROBAL,5775.0,74
EL AGUILA,6279.0,74
DURAZNITO,5777.0,74
DURAZNITO,5773.0,74
DORMIDA,5753.0,74
EL BALDE,5703.0,74
DOMINGUEZ,5835.0,74
DIVISADERO,5703.0,74
DIQUE LA FLORIDA,5750.0,74
DESAGUADERO,5724.0,74
DANIEL DONOVAN,5701.0,74
CUEVA DE TIGRE,5755.0,74
CUCHI CORRAL,5701.0,74
CUATRO ESQUINAS,5773.0,74
CUATRO ESQUINAS,5750.0,74
CRUZ DE PIEDRA,5701.0,74
CRUZ DE CAÑA,5701.0,74
CRUZ BRILLANTE,5753.0,74
DIVISADERO,5753.0,74
EL BALDECITO,5753.0,74
EL BAÑADO,5711.0,74
EL BAÑADO,5770.0,74
EL CINCO,6216.0,74
EL CHORRILLO,5701.0,74
EL CHARCO,5724.0,74
EL CHARABON,5719.0,74
EL CHAÑAR,5751.0,74
EL CHAÑAR,5730.0,74
EL CHAÑAR,5711.0,74
EL CHAÑAR,5703.0,74
EL CERRO,5770.0,74
EL CERRITO,5753.0,74
EL CAZADOR,5721.0,74
EL CAVADO,5770.0,74
EL CARMEN,5738.0,74
EL CARMEN,5719.0,74
EL CARDAL,5753.0,74
EL CAMPAMENTO,6216.0,74
EL CALDEN,5770.0,74
EL CALDEN,5741.0,74
EL CALDEN,5719.0,74
EL CALDEN,5711.0,74
EL CADILLO,5713.0,74
EL BURRITO,5753.0,74
EL BLANCO,5750.0,74
EL BARRIAL,5715.0,74
EL BARRIAL,5703.0,74
EL CORO,5753.0,74
CRUCECITAS,5773.0,74
EL PUESTO,5711.0,74
EL PUESTO,5759.0,74
ESTANCIA SAN FRANCISCO,5730.0,74
ESTANCIA SAN ANTONIO,5731.0,74
ESTANCIA SAN ALBERTO,5730.0,74
ESTANCIA RIVADAVIA,5719.0,74
ESTANCIA LOS NOGALES,5730.0,74
ESTANCIA LOS HERMANOS,5730.0,74
ESTANCIA LAS BEBIDAS,5730.0,74
ESTANCIA LA ZULEMITA,5730.0,74
ESTANCIA LA UNION,5711.0,74
ESTANCIA LA RESERVA,5730.0,74
ESTANCIA LA MORENA,5731.0,74
ESTANCIA SAN ROQUE,5719.0,74
ESTANCIA LA GUILLERMINA,5731.0,74
ESTANCIA LA BLANCA,5711.0,74
ESTANCIA GRANDE,5701.0,74
ESTANCIA EL SAUCECITO,5730.0,74
ESTANCIA EL SALADO,5750.0,74
LOS NOQUES,5773.0,74
ESTANCIA EL MEDANO,5719.0,74
ESTANCIA EL DIVISADERO,5730.0,74
ESTANCIA EL CHAMICO,5730.0,74
ESTANCIA DON ARTURO,6279.0,74
ESTANCIA 30 DE OCTUBRE,6279.0,74
ESTANCIA,5883.0,74
ESTANCIA LA GUARDIA,5730.0,74
ESTANCIA TRES ARBOLES,5881.0,74
ESTANZUELA,5831.0,74
FAVELLI,5636.0,74
