localidad,cp,id_prov_mstr
SAUCE HUACHO,4132.0,90
SARGENTO MOYA,4144.0,90
SANTOS LUGARES,4119.0,90
SANTO DOMINGO,4142.0,90
SANTILLAN,4186.0,90
SANTA TERESA,4117.0,90
SANTA ROSA DE LEALES,4111.0,90
SANTA ROSA,4242.0,90
SANTA ROSA,4242.0,90
SANTA ROSA,4152.0,90
SANTA ROSA,4143.0,90
SANTA ROSA,4119.0,90
SAUCE GAUCHO,4242.0,90
SAN PEDRO,4117.0,90
TOQUELLO,4119.0,90
TORO MUERTO,4242.0,90
YACO,4122.0,90
VIZCACHERA,4168.0,90
VIRGINIA,4186.0,90
VIPOS,4122.0,90
VILTRAN,4242.0,90
VILLA ZENON SANTILLAN,4000.0,90
VILLA VIEJA SANTA ANA,4155.0,90
VILLA VIEJA,4124.0,90
VILLA TRANCAS,4124.0,90
VILLA TERCERA,4182.0,90
VILLA STA ROSA DE NVA TRINIDAD,4187.0,90
YACUCHINA,4142.0,90
VILLA SAN JAVIER,4105.0,90
VILLA ROSA,4101.0,90
VILLA RITA,4124.0,90
VILLA RECASTE,4178.0,90
VILLA QUINTEROS,4144.0,90
VILLA PUJIO,4176.0,90
VILLA PADRE MONTI,4101.0,90
VILLA NUEVA AGUILARES,4142.0,90
VILLA NUEVA,4162.0,90
VILLA NOGUES,4105.0,90
VILLA MUÑECAS,4000.0,90
VILLA MONTE CRISTO,4187.0,90
VILLA SAN ANTONIO,4187.0,90
VILLA MITRE,4103.0,90
YACUCHIRI,4174.0,90
YAMINAS,4158.0,90
LA HELADERA,4142.0,90
ZURITA,4137.0,90
ZAVALIA,4142.0,90
ZARATE,4124.0,90
ZAPALLAR,4242.0,90
ZAPALLAR,4159.0,90
ZANJON MASCIO,4172.0,90
YUNCA SUMA,4146.0,90
YUMILLURA,4242.0,90
YUCUMANITA,4151.0,90
YUCHACO,4124.0,90
YALAPA,4147.0,90
YONOPONGO SUD,4142.0,90
YMPAS,4159.0,90
YERBA HUASI,4105.0,90
YERBA BUENA,4172.0,90
YERBA BUENA,4107.0,90
YATAPAYANA,4113.0,90
YASYAMAYO,4141.0,90
YARAMI,4124.0,90
YAQUILO,4158.0,90
YAPACHIN,4242.0,90
YANIMA,4158.0,90
YANGALLO,4168.0,90
YONOPONGO,4142.0,90
