localidad,cp,id_prov_mstr
QUEBRADA DE LOS CONDORES,5385.0,46
QUEBRADA DEL VALLECITO,5471.0,46
REAL DEL CADILLO,5471.0,46
REPRESA DE LA PUNTA,5386.0,46
REPRESA DEL MONTE,5470.0,46
RETAMAL,5385.0,46
PULUCHAN,5385.0,46
POZO DE LA ORILLA,5380.0,46
SAN MIGUEL,5361.0,46
SAN NICOLAS,5360.0,46
SEÑOR DE LA PEÑA,5310.0,46
SIEMPRE VERDE,5473.0,46
SIERRA BRAVA,5301.0,46
SIERRA DE LOS QUINTEROS,5385.0,46
SIMBOLAR,5276.0,46
SOLCA,5385.0,46
SURIYACO,5329.0,46
TALA VERDE,5383.0,46
TALAMUYUNA,5304.0,46
TALVA,5381.0,46
TAMA,5385.0,46
TASQUIN,5385.0,46
TERMAS,5386.0,46
TERMAS DE SANTA TERESITA,5313.0,46
TILIMUQUI,5361.0,46
TINOCAN,5313.0,46
TORRECITAS,5275.0,46
TOTORAL,5471.0,46
TRAMPA DEL TIGRE,5300.0,46
TRES CERROS,5361.0,46
TRES CRUCES,5383.0,46
TUANI,5385.0,46
TUYUBIL,5329.0,46
LA HUERTA,5383.0,46
TUIZON,5385.0,46
SCHAQUI,5329.0,46
SANTO DOMINGO FAMATINA,5361.0,46
SANTO DOMINGO,5473.0,46
SANTO DOMINGO,5361.0,46
SAN PEDRO,5301.0,46
SAN PEDRO,5385.0,46
SAN RAFAEL,5301.0,46
SAN RAFAEL,5471.0,46
SAN RAMON,5383.0,46
SAN RAMON,5385.0,46
SAN RAMON,5385.0,46
SAN ROQUE,5385.0,46
SAN SOLANO,5473.0,46
SAN VICENTE,5470.0,46
SAÑOGASTA,5367.0,46
SANTA ANA,5301.0,46
SAN NICOLAS,5301.0,46
SANTA BARBARA,5381.0,46
SANTA CRUZ,5301.0,46
SANTA CRUZ,5361.0,46
SANTA CRUZ,5470.0,46
SANTA CRUZ,5471.0,46
SANTA ELENA,5361.0,46
SANTA FLORENTINA,5360.0,46
SANTA LUCIA,5380.0,46
SANTA RITA LA ZANJA,5276.0,46
SANTA ROSA,5300.0,46
SANTA TERESA,5301.0,46
SANTA VERA CRUZ,5301.0,46
SANTO DOMINGO,5300.0,46
SANTA CLARA,5351.0,46
POZO DE AVILA,5300.0,46
SAN NICOLAS,5473.0,46
POTRERO GRANDE,5359.0,46
LAS AGUADITAS,5355.0,46
LAS BARRANCAS,5471.0,46
LAS BOMBAS,5301.0,46
LAS CAÑAS,5300.0,46
LAS CATAS,5301.0,46
LAS GREDAS,5365.0,46
LAS HIGUERAS,5385.0,46
LAS HIGUERILLAS,5300.0,46
LAS PADERCITAS,5300.0,46
LAS PADERCITAS,5355.0,46
LAS PALOMAS,5275.0,46
LAS PEÑAS,5301.0,46
LAS SALINAS,5471.0,46
LAS SIERRAS BRAVAS,5301.0,46
LAS TALAS,5329.0,46
LAS TOSCAS,5471.0,46
LAS TUCUMANESAS,5361.0,46
LAS TUSCAS,5310.0,46
LAS TUSCAS,5470.0,46
LAS VERTIENTES,5276.0,46
LOMA BLANCA,5381.0,46
LOMA LARGA,5383.0,46
LOMA LARGA,5385.0,46
LOROHUASI,5325.0,46
LOS AGUIRRES,5275.0,46
LA YESERA,5471.0,46
LA TORRE,5386.0,46
LA TORDILLA,5471.0,46
LA SERENA,5380.0,46
LA INVERNADA,5380.0,46
LA ISLA,5274.0,46
LA JARILLA,5471.0,46
POZO BLANCO,5301.0,46
LA LAGUNA,5471.0,46
LA LANCHA,5300.0,46
LA LATA,5300.0,46
LA LIBERTAD,5263.0,46
LA LIBERTAD,5473.0,46
LA LOMITA,5385.0,46
LA MARAVILLA,5351.0,46
LA MERCED,5385.0,46
LOS ALANICES,5275.0,46
LA PAMPA,5359.0,46
LA PERLITA,5350.0,46
LA PINTADA,5470.0,46
LA PIRGUA,5325.0,46
LA PLAZA,5329.0,46
LA PRIMAVERA,5470.0,46
LA PUNTILLA,5367.0,46
LA RAMADITA,5300.0,46
LA REFORMA,5471.0,46
LA REPRESA,5385.0,46
LA REPRESA,5471.0,46
LA RIOJA,5300.0,46
LA ROSILLA,5301.0,46
LA PAMPA,5361.0,46
LOS ALGARROBOS,5385.0,46
LA TRAMPA,5383.0,46
LOS BALDES,5310.0,46
NEPES,5276.0,46
NONOGASTA,5372.0,46
ÑOQUEVES,5471.0,46
NUEVA ESPERANZA,5473.0,46
OLPAS,5275.0,46
OLTA,5383.0,46
PACATALA,5385.0,46
PADERCITAS,5355.0,46
PAGANCILLO,5369.0,46
PAGANZO,5386.0,46
PARAJE MONTE GRANDE,5276.0,46
PARECITAS,5355.0,46
NACATE,5385.0,46
PASO SAN ISIDRO,5351.0,46
PATQUIA,5386.0,46
PEÑAS BLANCAS,5359.0,46
PIEDRA DE TALAMPAYA,5361.0,46
PIEDRA LARGA,5475.0,46
PIEDRA PINTADA,5361.0,46
PINCHAS,5301.0,46
PITUIL,5361.0,46
LOS BALDECITOS,5386.0,46
PLAZA NUEVA,5365.0,46
PLAZA VIEJA,5361.0,46
POLCO,5380.0,46
PORTEZUELO DE LOS ARCE,5471.0,46
PASTOS LARGOS,5355.0,46
MONTE GRANDE,5383.0,46
PALO LABRADO,5380.0,46
MOLLACO,5385.0,46
LOS BARRIALITOS,5274.0,46
LOS BORDOS,5380.0,46
LOS BARRIACITOS,5274.0,46
LOS CERRILLOS,5301.0,46
LOS COLORADOS,5386.0,46
LOS CORIAS,5471.0,46
LOS CORRALES,5361.0,46
LOS FRANCES,5350.0,46
LOS MOGOTES COLORADOS,5386.0,46
LOS MOLINOS,5301.0,46
LOS NACIMIENTOS,5353.0,46
LOS OLIVARES,5327.0,46
LOS OLMOS,5470.0,46
LOS MISTOLES,5275.0,46
MALLIGASTA,5361.0,46
MEDANO,5300.0,46
LOS PALACIOS,5351.0,46
MIRANDA,5367.0,46
MASCASIN,5471.0,46
MESILLAS BLANCAS,5301.0,46
MILAGRO,5274.0,46
MACHIGASTA,5311.0,46
LOS TAMBILLOS,5361.0,46
LOS SARMIENTOS,5361.0,46
LOS ROBLES,5329.0,46
MALANZAN,5385.0,46
Total de localidades:,486
