localidad,cp,id_prov_mstr
TOBUNAS,3364.0,54
TIRICA,3370.0,54
TIMBAUBA,3317.0,54
TIGRE,3350.0,54
TEYUGUARE,3322.0,54
TARUMA,3386.0,54
TACUARUZU,3309.0,54
TACUARA,3322.0,54
SOL NACIENTE,3337.0,54
SOL DE MAYO,3308.0,54
SIERRAS SAN JUAN,3306.0,54
SIERRA DE SAN JOSE,3306.0,54
SIERRA DE ORO,3360.0,54
TORORO,3306.0,54
EL REPOSO,3300.0,54
BONPLAND NORTE,3318.0,54
BRETES MARTIRES,3355.0,54
COLONIA TARANCO,3315.0,54
COLONIA SIETE ESTRELLAS,3364.0,54
COLONIA SEGUI,3361.0,54
COLONIA SANTA TERESA,3384.0,54
COLONIA SANTA MARIA,3353.0,54
COLONIA SAN JAVIER,3355.0,54
COLONIA SAN IGNACIO,3322.0,54
COLONIA ROCA CHICA,3322.0,54
COLONIA ROCA,3327.0,54
COLONIA PUERTO ROSALES,3364.0,54
COLONIA PROFUNDIDAD,3308.0,54
COLONIA PRIMAVERA,3364.0,54
COLONIA POLANA,3326.0,54
COLONIA POLACA,3313.0,54
COLONIA PALMERA,3364.0,54
COLONIA PADUAN,3364.0,54
COLONIA ORO VERDE,3334.0,54
COLONIA ÑACANGAZU,3328.0,54
COLONIA MONDORI,3364.0,54
COLONIA MARTIRES,3318.0,54
COLONIA MARTIR SANTA MARIA,3355.0,54
COLONIA MANUEL BELGRANO,3316.0,54
COLONIA LEIVA,3326.0,54
COLONIA LA POLACA,3364.0,54
COLONIA LA OTILIA,3332.0,54
COLONIA LA NUEVA,3364.0,54
COLONIA LA GRUTA,3364.0,54
COLONIA TRES MARIAS,3366.0,54
COLONIA VICTORIA,3382.0,54
COLONIA YABEBIRI,3316.0,54
COLONIA YACUTINGA,3317.0,54
EL PORVENIR,3374.0,54
EL PERSIGUERO,3355.0,54
EL PARAISO,3351.0,54
EL MACACO,3363.0,54
EL LAPACHO,3338.0,54
EL DESTIERRO,3326.0,54
EL CHATON,3315.0,54
EL ALCAZAR,3384.0,54
EL 26,3326.0,54
DOS HERMANAS,3366.0,54
PUERTO NARANJITO,3326.0,54
DORADITO,3337.0,54
DOÑA MARIA,3360.0,54
COLONIA LA CHILLITA,3364.0,54
DON HORACIO,3300.0,54
DESTACAMENTO BOSQUES,3362.0,54
DESPLAYADA,3363.0,54
DESEADO,3384.0,54
DAMUS,3306.0,54
CUÑA PORA,3364.0,54
CUÑA PIRU,3334.0,54
CRUCE LONDERO,3364.0,54
CRUCE CABALLERO,3364.0,54
COSTA PORTERA,3357.0,54
CORPUS,3327.0,54
CONCEPCION DE LA SIERRA,3355.0,54
RINCON DEL GUERRERO,3357.0,54
COMANDANTE ANDRESITO,3364.0,54
DOMINGO BARTHE,3304.0,54
COLONIA JUANITA,3364.0,54
COLONIA JAPONESA,3328.0,54
COLONIA GUARANI,3309.0,54
CATARATAS DEL IGUAZU,3372.0,54
CASCUDA,3337.0,54
CARRILLO VIEJO,3350.0,54
CARRIL DE ANTA,3337.0,54
CARAGUATAY,3386.0,54
CAPUERON,3309.0,54
CAPIVU,3332.0,54
CAPITAN ANTONIO MORALES,3364.0,54
CAPIOVISIÑO,3334.0,54
CAPIOVI,3332.0,54
CANDELARIA,3308.0,54
CAMPOS SALLES,3363.0,54
CAMPO VIERA,3362.0,54
CENTINELA,3306.0,54
CAMPO TORNQUIST,3315.0,54
CAMPO RICHARDSON,3350.0,54
CAMPO RAMON,3361.0,54
CAMPO GRANDE,3362.0,54
CAMPO ALEGRE,3366.0,54
CAMPIÑAS DE AMERICA,3366.0,54
CAMPIÑA GRANDE,3309.0,54
CAMPIÑA DE BONPLAND,3317.0,54
CAMPANA,3361.0,54
CAINGUAS,3364.0,54
CABURE,3371.0,54
CAAPORA,3316.0,54
CAA YARI,3315.0,54
BUENA VISTA,3357.0,54
CAMPO SAN JUAN,3313.0,54
BRAZO DEL TACUARUZU,3309.0,54
CERRO AZUL,3313.0,54
CHEROGUITA,3358.0,54
COLONIA GRAMADO,3364.0,54
COLONIA FORTALEZA,3364.0,54
COLONIA FLORIDA,3384.0,54
COLONIA FINLANDESA,3317.0,54
COLONIA EL PROGRESO,3363.0,54
COLONIA EL PESADO,3366.0,54
COLONIA EL DORADILLO,3363.0,54
COLONIA DURAN,3382.0,54
COLONIA DOMINGO SAVIO,3322.0,54
COLONIA DELICIA,3382.0,54
COLONIA CUNCI,3382.0,54
COLONIA CUMANDAY,3357.0,54
COLONIA CHAPA,3361.0,54
CERRO CORA,3309.0,54
COLONIA CHAFARIZ,3364.0,54
COLONIA CAAGUAZU,3315.0,54
COLONIA AZARA,3350.0,54
COLONIA AURORA,3363.0,54
COLONIA ARISTOBULO DEL VALLE,3317.0,54
COLONIA APOSTOLES,3350.0,54
COLONIA APARECIDA,3363.0,54
COLONIA ALMAFUERTE,3317.0,54
COLONIA ALICIA,3363.0,54
COLONIA ALEMANA,3309.0,54
COLONIA ALBERDI,3361.0,54
COLONIA ALBERDI,3311.0,54
CITRUS,3384.0,54
CHIRIMAY,3350.0,54
COLONIA CAPON BONITO,3355.0,54
PUERTO MINERAL,3332.0,54
Total de localidades:,507
