localidad,cp,id_prov_mstr
MINELLI,5579.0,50
MOJON OCHO,5636.0,50
MOLINO,5613.0,50
MOLUCHES,5535.0,50
MONTE BAYO,5539.0,50
MONTE CASEROS,5571.0,50
MONTE COMAN,5609.0,50
MONUMENTO AL EJERCITO DE LOS A,5539.0,50
MORON CHICO,5594.0,50
MORON VIEJO,5594.0,50
MORRO DEL CUERO,5569.0,50
MOSMOTA,5590.0,50
MOYANO,5543.0,50
MUNDO NUEVO,5579.0,50
N ZAPATA,5594.0,50
PAREDITAS,5569.0,50
PUESTO LA CACHACA,5613.0,50
VILLA LA PAZ,5591.0,50
PUESTO LA COSTA,5582.0,50
SANTA MARIA DE ORO,5579.0,50
SANTA MARTA,5533.0,50
SANTA ROSA,5596.0,50
SANTA TERESA,5605.0,50
SANTIAGO ROMERO,5590.0,50
SANTO DOMINGO,5594.0,50
SARMIENTO,5513.0,50
SATURNINO ROMERO,5590.0,50
SERVILIANO OJEDA,5590.0,50
SIERRA ANSILTA,5539.0,50
SIERRA DE LAS HIGUERAS,5545.0,50
SIERRA DEL TONTAL,5539.0,50
SIXTO LEDESMA,5590.0,50
SANTA MARIA,5594.0,50
SOITUE,5632.0,50
T OROZCO,5594.0,50
TABANERA,5607.0,50
TALQUENCA,5594.0,50
TAMBITO,5621.0,50
TAPERA DE LOS VIEJOS,5613.0,50
TAPERA NEGRA,5582.0,50
TAPON,5598.0,50
TEODORO GARRO,5590.0,50
TEODORO VILLARUEL,5590.0,50
TEOFILA ACEVEDO,5590.0,50
TEOFILO RUBEN,5590.0,50
TEOFILO ZAPATA,5590.0,50
TERESA B DE TITTARELLI,5589.0,50
SOPANTA,5591.0,50
TERMAS VILLAVICENCIO,5545.0,50
SANTA ELENA,5634.0,50
SANTA CLARA,5561.0,50
RUIZ HUIDOBRO,5560.0,50
RUSSELL,5517.0,50
RUTA 7 KILOMETRO 1014,5582.0,50
S CORTIS,5590.0,50
S ESTRELLA,5569.0,50
SALINAS EL DIAMANTE,5605.0,50
SALTO DE LAS ROSAS,5603.0,50
SAN ALBERTO,5545.0,50
SAN ANTONIO,5590.0,50
SAN CARLOS,5569.0,50
SAN FRANCISCO DEL MONTE,5503.0,50
SAN IGNACIO,5539.0,50
SAN IGNACIO,5549.0,50
SANTA ELENA,5539.0,50
SAN JOSE,5519.0,50
SAN JOSE DE TUPUNGATO,5561.0,50
SAN MARTIN,5570.0,50
SAN MIGUEL,5537.0,50
SAN PABLO,5563.0,50
SAN PEDRO,5537.0,50
SAN PEDRO,5590.0,50
SAN PEDRO,5594.0,50
SAN PEDRO DEL ATUEL,5621.0,50
SAN RAFAEL,5600.0,50
SAN ROQUE,5587.0,50
SANCHEZ DE BUSTAMANTE,5539.0,50
