localidad,cp,id_prov_mstr
EL ZAINO,5149.0,14
EL ZAPALLAR,5233.0,14
EL ZAPATO,5184.0,14
EL VEINTICINCO,5214.0,14
ESTACION CAROYA,5220.0,14
ESTACION COLONIA TIROLESA,5131.0,14
ESTACION GENERAL PAZ,5145.0,14
ESTANCIA VIEJA,5152.0,14
ETRURIA,2681.0,14
EUFRASIO LOZA,5248.0,14
FABRICA MILITAR,5189.0,14
FABRICA MILITAR,5900.0,14
FABRICA MILITAR RIO TERCERO,5850.0,14
ESTANCIA PATIÑO,5249.0,14
FALDA DE CAÑETE,5186.0,14
FALDA DEL CARMEN,5187.0,14
FERREYRA,5925.0,14
FLORA,2525.0,14
FRAGUEYRO,5847.0,14
FRAY CAYETANO RODRIGUEZ,6120.0,14
FREYRE,2413.0,14
FALDA DE LOS REARTES,5189.0,14
ESTANCIA LOS MATORRALES,5987.0,14
ESTANCIA LAS ROSAS,5229.0,14
ESTANCIA LAS MERCEDES,5229.0,14
ESTACION PUNTA DE AGUA,5839.0,14
ESTACION SOTO,5284.0,14
ESTANCIA BOTTARO,5229.0,14
ESTANCIA DE GUADALUPE,5291.0,14
ESTANCIA DOS RIOS,5155.0,14
ESTANCIA EL CARMEN,5131.0,14
ESTANCIA EL CHAÑAR,2428.0,14
ESTANCIA EL NACIONAL,5244.0,14
ESTANCIA EL TACO,5229.0,14
ESTANCIA GOROSITO,5212.0,14
ESTANCIA LA CHIQUITA,2428.0,14
ESTANCIA LA MOROCHA,2428.0,14
ESTANCIA LA PUNTA DEL AGUA,5187.0,14
ESTANCIA LAS CAÑAS,5131.0,14
ESTANCIA LAS MARGARITAS,2671.0,14
EL TOSTADO,5137.0,14
GALPON CHICO,5967.0,14
EL TORREON,5864.0,14
EL TIO,2432.0,14
EL PORTEÑO,5933.0,14
EL PORTEZUELO,5196.0,14
EL PORTILLO,5200.0,14
EL PORVENIR,2651.0,14
EL POTOSI,5801.0,14
EL POTRERO,5155.0,14
EL PINGO,5178.0,14
EL POTRERO,5295.0,14
EL PRADO,5248.0,14
EL PROGRESO,5249.0,14
EL PUEBLITO,5107.0,14
EL PUEBLITO,5875.0,14
EL PUENTE,5172.0,14
EL PUESTO,5249.0,14
EL POZO,5233.0,14
EL PUESTO,5284.0,14
EL PILCADO,5155.0,14
EL PERTIGO,5201.0,14
EL PANTANILLO,5885.0,14
LAS TAPIAS,5801.0,14
EL PANTANO,5244.0,14
EL PARADOR DE LA MONTAÑA,5197.0,14
EL PARAISO,2559.0,14
EL PARAISO,5218.0,14
EL PERUEL,5155.0,14
EL PASO,5203.0,14
EL PASTOR,5151.0,14
EL PAYADOR,5151.0,14
EL PEDACITO,5236.0,14
EL PERCHEL,5166.0,14
EL PERCHEL,5244.0,14
EL PERCHEL,5885.0,14
EL PASO DE LA PAMPA,5871.0,14
EL QUEBRACHAL,5101.0,14
EL QUEBRACHITO,5109.0,14
EL QUEBRACHO,5101.0,14
EL SAUCE,5289.0,14
EL SAUZAL,5887.0,14
EL SEBIL,5244.0,14
EL SILVERIO,5248.0,14
EL SIMBOL,5249.0,14
EL SIMBOLAR,5281.0,14
EL SAUCE,5196.0,14
EL SUNCHAL,5291.0,14
EL TALA,5201.0,14
EL TALAR,5107.0,14
EL TALITA,5212.0,14
EL TALITA VILLA GRAL MITRE,5236.0,14
EL TAMBERO,5212.0,14
EL TAMBO,5801.0,14
EL TAJAMAR,5885.0,14
EL SALTO NORTE,5854.0,14
EL SALTO,5282.0,14
EL ROSARIO,5205.0,14
EL QUEBRACHO,5218.0,14
EL QUEBRACHO,5249.0,14
EL QUEBRACHO,5854.0,14
EL QUICHO,5270.0,14
EL RANCHITO,5218.0,14
EL RASTREADOR,6121.0,14
EL REYMUNDO,5220.0,14
EL RINCON,5231.0,14
EL RINCON,5282.0,14
EL RINCON,5871.0,14
EL RIO,5285.0,14
EL RODEITO,5201.0,14
EL RODEO,5246.0,14
EL RODEO,5249.0,14
EL RODEO,5291.0,14
EL TOMILLO,5149.0,14
LA CARBONERA,5280.0,14
GAVILAN,6132.0,14
GENERAL CABRERA,5809.0,14
KILOMETRO 608,5149.0,14
KILOMETRO 658,5125.0,14
KILOMETRO 679,5123.0,14
KILOMETRO 680 RUTA 9,5123.0,14
KILOMETRO 691,5125.0,14
KILOMETRO 692,5123.0,14
KILOMETRO 592,5166.0,14
KILOMETRO 711,5125.0,14
KILOMETRO 745,5220.0,14
KILOMETRO 784,5212.0,14
KILOMETRO 807,5212.0,14
KILOMETRO 827,5212.0,14
KILOMETRO 832,5200.0,14
KILOMETRO 859,5214.0,14
KILOMETRO 730,5145.0,14
KILOMETRO 865,5214.0,14
KILOMETRO 581,2428.0,14
KILOMETRO 57,2619.0,14
KILOMETRO 25 LA CARBONADA,5123.0,14
KILOMETRO 267,5901.0,14
KILOMETRO 271,5139.0,14
KILOMETRO 294,5137.0,14
KILOMETRO 316,5137.0,14
KILOMETRO 364,5229.0,14
KILOMETRO 579,5168.0,14
KILOMETRO 394,5238.0,14
KILOMETRO 450,5218.0,14
KILOMETRO 505,5280.0,14
KILOMETRO 531,2424.0,14
KILOMETRO 541,5284.0,14
KILOMETRO 545,6142.0,14
KILOMETRO 55,6121.0,14
KILOMETRO 430,5200.0,14
KILOMETRO 881,5214.0,14
KILOMETRO 907,5216.0,14
KILOMETRO 931,5216.0,14
LA BUENA PARADA,5129.0,14
LA CAJUELA,2563.0,14
LA CALERA,5151.0,14
LA CALERA,5218.0,14
LA CALERA,5297.0,14
LA CALERA,5813.0,14
LA BRIANZA,5848.0,14
LA CALERA,5819.0,14
LA CAÑADA,5155.0,14
LA CAÑADA,5231.0,14
LA CAÑADA,5870.0,14
LA CAÑADA ANGOSTA,5218.0,14
LA CAÑADA GRANDE,5803.0,14
LA CAÑADA SANTA CRUZ,5201.0,14
LA CAÑADA,5101.0,14
LA BOTIJA,5214.0,14
LA BISMUTINA,5291.0,14
LA BETANIA,5189.0,14
LA ABRA,5281.0,14
LA AGUADA,5211.0,14
LA AGUADA,5212.0,14
LA AGUADA,5285.0,14
LA AGUADA,5801.0,14
LA AGUADITA,5299.0,14
LA AGUADITA,5887.0,14
LA ARGENTINA,5293.0,14
LA AURA,5218.0,14
LA BANDA,5249.0,14
LA BARRANCA,5214.0,14
LA BARRANCA,5248.0,14
LA BARRANQUITA,5833.0,14
LA BATALLA,5201.0,14
LA BATEA,5270.0,14
KILOMETRO 25,5107.0,14
GENERAL BALDISSERA,2583.0,14
KILEGRUMAN,2625.0,14
JUME,5209.0,14
GUASTA,5155.0,14
GUATIMOZIN,2627.0,14
GUINDAS,5821.0,14
GUTEMBERG,5249.0,14
HARAS SAN ANTONIO,5236.0,14
HARAS SANTA MARTHA,5123.0,14
GUASAPAMPA,5285.0,14
HERNANDO,5929.0,14
HIGUERILLAS,5125.0,14
HIPOLITO BOUCHARD,6225.0,14
HOLMBERG,5825.0,14
HORNILLOS,5885.0,14
HOSPITAL FLIA DOMINGO FUNES,5165.0,14
HUANCHILLA,6121.0,14
HIGUERIAS,5131.0,14
HUANCHILLA SUD,6121.0,14
GUARDIA VIEJA,6120.0,14
GUANACO BOLEADO,5875.0,14
GENERAL DEHEZA,5923.0,14
GENERAL FOTHERINGHAM,5933.0,14
GENERAL LAS HERAS,5101.0,14
GENERAL LEVALLE,6132.0,14
GENERAL ORTIZ DE OCAMPO,5151.0,14
GENERAL PUEYRREDON,6140.0,14
GUANACO MUERTO,5281.0,14
GENERAL ROCA,2592.0,14
GENERAL VIAMONTE,2671.0,14
GLORIALDO FERNANDEZ,5837.0,14
GOLPE DE AGUA,5187.0,14
GRACIELA,5209.0,14
GRUTA DE SAN ANTONIO,5172.0,14
GUALLASCATE,5244.0,14
GENERAL SOLER,6142.0,14
HUASCHA,5218.0,14
HUASTA,5875.0,14
HUCLE,5887.0,14
ITALO,6271.0,14
ITI HUASI,5203.0,14
JAIME PETER,5218.0,14
JAMES CRAIK,5984.0,14
JARILLAS,5209.0,14
JEANMAIRE,2424.0,14
ISLETA NEGRA,2559.0,14
JERONIMO CORTES,5141.0,14
JOSE DE LA QUINTANA,5189.0,14
JOVITA,6127.0,14
JUAN BAUTISTA ALBERDI,5891.0,14
JUAN GARCIA,5212.0,14
JUAREZ CELMAN,5145.0,14
JULIO ARGENTINO ROCA,6134.0,14
JESUS MARIA,5220.0,14
ISLA VERDE,5893.0,14
ISLA VERDE,5225.0,14
ISLA VERDE,2661.0,14
HUERTA GRANDE,5174.0,14
HUINCA RENANCO,6270.0,14
IDIAZABAL,2557.0,14
IGLESIA VIEJA,5270.0,14
IMPIRA,5987.0,14
INDEPENDENCIA,5988.0,14
INDIA MUERTA,5909.0,14
INGENIERO BERTINI,5200.0,14
INRIVILLE,2587.0,14
INVERNADA,5209.0,14
IRIGOYEN,5168.0,14
ISCHILIN,5201.0,14
ISLA DE SAN ANTONIO,5214.0,14
ISLA DEL CERRO,5129.0,14
ISLA LARGA,5129.0,14
JUSTINIANO POSSE,2553.0,14
LAS TAPIAS,5885.0,14
SAN LUIS,5209.0,14
LAS TOSCAS,5214.0,14
PUSISUNA,5299.0,14
QUEBRACHITOS,2436.0,14
QUEBRACHO HERRADO,2423.0,14
QUEBRACHO LADEADO,5875.0,14
QUEBRACHO SOLO,5871.0,14
QUEBRACHOS,5131.0,14
PUNTA DEL MONTE,5249.0,14
QUEBRADA DE LOS POZOS,5885.0,14
QUEBRADA DE NONA,5184.0,14
QUEBRADA DEL HORNO,5889.0,14
QUILINO,5214.0,14
QUILMES,5270.0,14
QUISCASACATE,5221.0,14
RACEDO,5249.0,14
QUEBRADA DE LUNA,5282.0,14
RAFAEL GARCIA,5119.0,14
PUNTA DEL AGUA,5931.0,14
PUNTA DEL AGUA,5129.0,14
PUESTO DE LOS RODRIGUEZ,5200.0,14
PUESTO DE LUNA,5233.0,14
PUESTO DE PUCHETA,5225.0,14
PUESTO DE VERA,5271.0,14
PUESTO DEL GALLO,5281.0,14
PUESTO DEL MEDIO,5117.0,14
PUNTA DEL AGUA,5839.0,14
PUESTO DEL ROSARIO,5236.0,14
PUESTO GUZMAN,5153.0,14
PUESTO MULITA,5189.0,14
PUESTO NUEVO,5209.0,14
PUESTO SAN JOSE,5242.0,14
PUESTO VIEJO,5244.0,14
PUNILLA,5184.0,14
PUESTO EL ABRA,5284.0,14
RAMALLO,5225.0,14
RAMBLON,5284.0,14
RAMIREZ,5289.0,14
RIO DE LOS SAUCES,5221.0,14
RIO DE LOS SAUCES,5821.0,14
RIO DE LOS TALAS,5221.0,14
RIO DEL DURAZNO,5197.0,14
RIO DULCE,5249.0,14
RIO GRANDE,5172.0,14
RIO DE LAS MANZANAS,5212.0,14
RIO GRANDE AMBOY,5199.0,14
RIO HONDO,5875.0,14
RIO HONDO,5891.0,14
RIO LOS MOLINOS,5189.0,14
RIO PEDRO,5246.0,14
RIO PINTO,5221.0,14
RIO PRIMERO,5127.0,14
RIO HONDO,5297.0,14
RIO DE LA POBLACION,5280.0,14
RIO DE JAIME,5875.0,14
RIO CUARTO,5800.0,14
RAMON J CARCANO,5900.0,14
RANGEL,5131.0,14
RANQUELES,6271.0,14
RARA FORTUNA,5287.0,14
RAYO CORTADO,5246.0,14
RECREO VICTORIA,5144.0,14
REDUCCION,5803.0,14
REPRESA DE MORALES,5285.0,14
RINCON,5961.0,14
RINCON CASA GRANDE,5162.0,14
RINCON DE LUNA,5197.0,14
RIO ARRIBA,5887.0,14
RIO BAMBA,6134.0,14
RIO CEBALLOS,5111.0,14
RIO CHICO,5221.0,14
PUESTO DE LOS ALAMOS,5249.0,14
RIO SAN MIGUEL,5249.0,14
PUESTO DE LA OVEJA,5131.0,14
PUESTO DE CERRO,5200.0,14
POTRERO DE GARAY,5189.0,14
POTRERO DE LUJAN,5191.0,14
POTRERO DE MARQUES,5297.0,14
POTRERO DE TUTZER,5186.0,14
POZO CONCA,5221.0,14
POZO CORREA,5221.0,14
POTRERO DE FUNES,5189.0,14
POZO DE JUANCHO,5246.0,14
POZO DE LA LOMA,5125.0,14
POZO DE LA PAMPA,5871.0,14
POZO DE LAS OLLAS,5249.0,14
POZO DE LAS YEGUAS,5125.0,14
POZO DE LOS ARBOLES,5249.0,14
POZO DE LOS TRONCOS,5137.0,14
POZO DE LA ESQUINA,5133.0,14
POZO DE MOLINA,5249.0,14
PORTEÑA,2415.0,14
POCHO,5299.0,14
PIEDRITAS ROSADAS,5295.0,14
PILAR,5972.0,14
PINAS,2572.0,14
PINCEN,6271.0,14
PIQUILLIN,5125.0,14
PISCO HUASI,5244.0,14
POCITO DEL CAMPO,5248.0,14
PITOA,5295.0,14
PLAZA BRUNO,2436.0,14
PLAZA DE MERCEDES,5137.0,14
PLAZA MINETTI,5967.0,14
PLAZA RODRIGUEZ,5987.0,14
PLAZA SAN FRANCISCO,2401.0,14
PLUJUNTA,5141.0,14
PLAYA GRANDE,5139.0,14
POZO DEL AVESTRUZ,5947.0,14
POZO DEL BARRIAL,5272.0,14
POZO DEL CHAJA,2433.0,14
PUEBLO GAMBANDE,2627.0,14
PUEBLO ITALIANO,2651.0,14
PUEBLO PIANELLI,5131.0,14
PUEBLO RIO TERCERO,2581.0,14
PUEBLO VIEJO,2555.0,14
PUENTE DEL CURA,5891.0,14
PUEBLO CARLOS SAUVERAN,2581.0,14
PUENTE LOS MOLLES,5809.0,14
PUERTA COLORADA,5817.0,14
PUERTA DE LA QUEBRADA,5297.0,14
PUESTO DE AFUERA,5131.0,14
PUESTO DE ARRIBA,5214.0,14
PUESTO DE BATALLA,5218.0,14
PUESTO DE CASTRO,5233.0,14
PUENTE RIO PLUJUNTA,5139.0,14
PUEBLO ARGENTINO,2580.0,14
PUEBLO ALBERDI,5800.0,14
PROVIDENCIA,5231.0,14
POZO DEL CHAÑAR,2435.0,14
POZO DEL CHAÑAR,5873.0,14
POZO DEL MOLLE,5873.0,14
POZO DEL MOLLE,5913.0,14
POZO DEL MORO,5225.0,14
POZO DEL SIMBOL,5249.0,14
POZO DEL SIMBOL,5281.0,14
POZO DEL TIGRE,5145.0,14
POZO DEL TIGRE,5209.0,14
POZO LA PIEDRA,5135.0,14
POZO NUEVO,5209.0,14
POZO SECO,5285.0,14
POZO SOLO,5244.0,14
PRETOT FREYRE,6140.0,14
PRIMAVERA,5139.0,14
PUESTO DE FIERRO,5227.0,14
PIEDRITA BLANCA,5271.0,14
RIO SECO,5284.0,14
RIO SEGUNDO,5960.0,14
SAN PEDRO,5249.0,14
SAN PEDRO,5871.0,14
SAN PEDRO DE SAN ALBERTO,5871.0,14
SAN PEDRO DE TOYOS,5201.0,14
SAN PEDRO NORTE,5205.0,14
SAN PELLEGRINO,5221.0,14
SAN PEDRO,2559.0,14
SAN RAFAEL,5139.0,14
SAN RAFAEL,5960.0,14
SAN RAMON,5137.0,14
SAN RAMON,5249.0,14
SAN ROQUE,5149.0,14
SAN ROQUE,5199.0,14
SAN ROQUE,5227.0,14
SAN RAFAEL,5871.0,14
SAN ROQUE,5870.0,14
SAN PABLO,5220.0,14
SAN NICOLAS,5871.0,14
SAN JOSE DEL SALTEÑO,2563.0,14
SAN JUANCITO,5249.0,14
SAN LORENZO,5221.0,14
SAN LORENZO,5893.0,14
SAN LUCAS NORTE,5837.0,14
SAN MARCOS SIERRAS,5282.0,14
SAN PABLO,5209.0,14
SAN MARCOS SUD,2566.0,14
SAN MELITON,2664.0,14
SAN MIGUEL,5117.0,14
SAN MIGUEL,5212.0,14
SAN MIGUEL SAN VICENTE,5871.0,14
SAN NICOLAS,5187.0,14
SAN NICOLAS,5281.0,14
SAN MARTIN,5249.0,14
SAN ROQUE LAS ARRIAS,5231.0,14
SAN SALVADOR,5227.0,14
SAN SALVADOR,5282.0,14
SANTA LUCIA,5229.0,14
SANTA MAGDALENA,6127.0,14
SANTA MARIA,2651.0,14
SANTA MARIA,5236.0,14
SANTA MARIA,5889.0,14
SANTA MARIA DE PUNILLA,5164.0,14
SANTA ISABEL,5282.0,14
SANTA MARIA DE SOBREMONTE,5209.0,14
SANTA RITA,2413.0,14
SANTA RITA,5189.0,14
SANTA RITA,5200.0,14
SANTA RITA,5893.0,14
SANTA ROSA,5166.0,14
EL PANTANILLO,5246.0,14
SANTA MONICA,5197.0,14
SANTA ISABEL,5249.0,14
SANTA EUFEMIA,2671.0,14
SANTA ELENA,5246.0,14
SAN SEBASTIAN,5889.0,14
SAN VICENTE,2550.0,14
SAN VICENTE,5200.0,14
SAN VICENTE,5871.0,14
SANABRIA,5901.0,14
SANTA ANA,5209.0,14
SANTA ANA,5284.0,14
SANTA CATALINA,5221.0,14
SANTA CATALINA,5248.0,14
SANTA CATALINA,5825.0,14
SANTA CECILIA,2561.0,14
SANTA CLARA,6123.0,14
SANTA CRISTINA,6134.0,14
SANTA CRUZ,5201.0,14
SANTA ELENA,5131.0,14
SAN JOSE DE LAS SALINAS,5216.0,14
RIO SECO,5801.0,14
SAN JOSE DE LA DORMIDA,5244.0,14
SAN JOSE,5871.0,14
SAJON,5200.0,14
SALADILLO,2587.0,14
SALDAN,5149.0,14
SALGUERO,6120.0,14
SALSACATE,5295.0,14
SALSIPUEDES,5113.0,14
